+|orders|6372|51679|F|178431.06|1994-02-27|4-NOT SPECIFIED|Clerk#000000852|0|unusual pinto beans. slyly regular accounts nag across the regular deposits|
+|orders|6373|38491|F|210532.68|1992-01-24|4-NOT SPECIFIED|Clerk#000000432|0|ts among the foxes cajole arou|
+|orders|6374|89689|O|171863.24|1995-08-08|1-URGENT|Clerk#000000058|0|ickly. furiously final packages |
+|orders|6375|21685|O|294250.81|1997-11-13|4-NOT SPECIFIED|Clerk#000000466|0|beans integrate ironically. foxes poach quickly. depos|
+|orders|6400|82144|F|103913.30|1994-01-24|3-MEDIUM|Clerk#000000166|0|nag slyly pending. express pains. fina|
+|orders|6401|127201|O|176643.44|1997-04-23|5-LOW|Clerk#000000941|0|ly. accounts are. packages are about the regular theodolites. blit|
+|orders|6402|39469|P|194737.24|1995-04-24|5-LOW|Clerk#000000978|0|slyly regular requests sleep blit|
+|orders|6403|27875|F|125662.92|1995-02-12|5-LOW|Clerk#000000816|0|r theodolites. final|
+|orders|6404|31735|O|48800.21|1996-07-07|2-HIGH|Clerk#000000095|0| to the furiously express theodolites cajole furiously fluf|
+|orders|6405|109966|O|60671.02|1997-05-12|2-HIGH|Clerk#000000379|0|hely final deposits about the dol|
+|orders|6406|24299|F|113097.90|1994-08-15|1-URGENT|Clerk#000000996|0|nal. unusual foxes ca|
+|orders|6407|84664|O|128259.94|1995-07-25|2-HIGH|Clerk#000000873|0|packages. blithely regular platelets boost furiously slyly final plate|
+|orders|6432|30251|O|195958.06|1995-11-11|1-URGENT|Clerk#000000116|0| slyly final deposits. carefully regular asympto|
+|orders|6433|76564|O|281033.29|1995-11-23|3-MEDIUM|Clerk#000000494|0|ronic ideas cajole carefully express dolphins. carefully final ideas s|
+|orders|6434|97538|F|199692.81|1994-06-08|2-HIGH|Clerk#000000643|0|lphins haggle quickly|
+|orders|6435|113791|O|271418.77|1996-06-01|1-URGENT|Clerk#000000355|0|es breach carefully. ideas nag. slyly regular packages a|
+|orders|6436|104563|F|13867.94|1992-03-02|5-LOW|Clerk#000000858|0|unusual theodolites. slyly final requests inte|
+|orders|6437|116101|F|178239.48|1994-02-04|1-URGENT|Clerk#000000328|0|carefully above the |
+|orders|6438|108238|F|105070.86|1993-05-17|4-NOT SPECIFIED|Clerk#000000814|0|ckages wake carefully according to th|
+|orders|6439|98675|O|268019.07|1995-07-03|3-MEDIUM|Clerk#000000611|0|theodolites along the carefully final deposits wake furiously |
+|orders|6464|15928|F|181606.50|1994-05-29|3-MEDIUM|Clerk#000000601|0| final theodolites after the silent accounts may hagg|
+|orders|6465|94249|O|195675.22|1995-08-13|5-LOW|Clerk#000000713|0|s wake slyly carefully|
+|orders|6466|16900|O|45997.73|1997-04-06|1-URGENT|Clerk#000000289|0|eep about the furiously special accounts|
+|orders|6467|75217|O|56250.51|1998-03-02|4-NOT SPECIFIED|Clerk#000000510|0|osits. fluffily final packages boost by the |
+|orders|6468|105292|O|20423.70|1996-09-09|5-LOW|Clerk#000000215|0|e carefully regular courts. special packages integrate furiously across|
+|orders|6469|74587|O|314971.71|1996-03-09|3-MEDIUM|Clerk#000000974|0|ckages use carefully careful|
+|orders|6470|6112|O|333227.21|1995-09-11|5-LOW|Clerk#000000421|0|yly among the blithely careful dolphins. ironic account|
+|orders|6471|95098|O|281238.53|1998-03-01|5-LOW|Clerk#000000775|0|egular platelets cajole quickly|
+|orders|6496|44270|O|215422.09|1995-06-30|1-URGENT|Clerk#000000015|0| pending deposits cajole around |
+|orders|6497|45151|O|51415.85|1997-10-02|3-MEDIUM|Clerk#000000430|0|tions wake furiously fluffily enticing platele|
+|orders|6498|122825|F|93874.30|1994-03-18|3-MEDIUM|Clerk#000000987|0|e. even accounts past |
+|orders|6499|11635|O|100571.82|1995-05-09|1-URGENT|Clerk#000000647|0|sly. accounts with the slyly final asymptotes are furiously regular pac|
+|orders|6500|77192|F|124739.10|1992-10-13|1-URGENT|Clerk#000000203|0|ainst the quickly ironic dependencies. carefully i|
+|orders|6501|3248|F|172701.93|1992-01-14|2-HIGH|Clerk#000000637|0|posits sleep furiously. furiously regu|
+|orders|6502|136366|O|143375.11|1995-08-21|3-MEDIUM|Clerk#000000528|0| whithout the furio|
+|orders|6503|19981|O|147325.09|1997-07-09|5-LOW|Clerk#000000528|0|e the express reques|
+|orders|6528|112690|F|245635.00|1993-02-04|2-HIGH|Clerk#000000133|0|ven deposits. ironic. final |
+|orders|6529|53978|F|175645.11|1992-11-27|3-MEDIUM|Clerk#000000591|0|t. close accounts nag slyly according to|
+|orders|6530|6235|O|6454.57|1997-08-05|1-URGENT|Clerk#000000912|0|the furiously sly depende|
+|orders|6531|59297|F|186310.28|1993-07-18|2-HIGH|Clerk#000000947|0|ly special excuses sleep after the r|
+|orders|6532|394|O|118255.28|1996-02-18|1-URGENT|Clerk#000000046|0|al excuses wake special|
+|orders|6533|7735|O|218077.54|1998-03-05|3-MEDIUM|Clerk#000000114|0|s kindle busily requests. ironic. pending depos|
+|orders|6534|96997|O|34334.22|1997-04-20|1-URGENT|Clerk#000000668|0|ideas print slyly at t|
+|orders|6535|24203|F|196436.83|1992-06-13|1-URGENT|Clerk#000000650|0|s. ironic. even theodolites haggle |
+|orders|6560|120262|F|397194.66|1995-01-05|5-LOW|Clerk#000000328|0|ven packages. deposits wake furiously enticingly regular theodolites; un|
+|orders|6561|140197|F|211353.62|1994-05-19|2-HIGH|Clerk#000000813|0| have to are furiously furiously even deposits. carefu|
+|orders|6562|64177|F|214379.06|1994-12-21|1-URGENT|Clerk#000000616|0|ely ironic. permanent deposits. blithely busy grouches wak|
+|orders|6563|105478|F|125244.27|1992-11-06|5-LOW|Clerk#000000666|0|he fluffily final requests s|
+|orders|6564|56443|F|159416.14|1995-01-22|5-LOW|Clerk#000000777|0|nic forges! quickly unusual packages haggle. blithely reg|
+|orders|6565|27640|O|269079.75|1997-02-25|4-NOT SPECIFIED|Clerk#000000657|0|final dependencies. blithely express pinto |
+|orders|6566|136747|P|192604.25|1995-05-22|1-URGENT|Clerk#000000218|0|al notornis. blithely express pac|
+|orders|6567|129208|O|65650.58|1997-07-22|2-HIGH|Clerk#000000402|0| deposits haggle. slyly fluffy dependencies sleep carefully packages.|
+|orders|6592|22073|F|258225.35|1994-12-02|5-LOW|Clerk#000000213|0|he slyly final somas. slyly final accounts above |
+|orders|6593|29228|O|149416.68|1997-05-16|2-HIGH|Clerk#000000678|0|ular deposits cajole furiously. doggedly regular accounts c|
+|orders|6594|128684|O|271584.03|1996-08-23|1-URGENT|Clerk#000000712|0|final deposits above the stealthily even packages |
+|orders|6595|88006|F|34610.38|1992-10-03|1-URGENT|Clerk#000000220|0|onic. even dependencies sleep |
+|orders|6596|111872|O|212211.57|1995-07-22|5-LOW|Clerk#000000106|0|rough the blithely even pinto beans. quickl|
+|orders|6597|118862|O|111822.10|1998-06-27|5-LOW|Clerk#000000392|0| furiously about the slyly spec|
+|orders|6598|10876|F|76267.13|1992-05-08|3-MEDIUM|Clerk#000000691|0|ts. quickly ironic p|
+|orders|6599|59875|O|209896.71|1998-04-17|5-LOW|Clerk#000000365|0| x-ray fluffily according to the fu|
+|orders|6624|112927|O|57049.46|1997-08-18|1-URGENT|Clerk#000000553|0|e fluffily according to the ideas|
+|orders|6625|134359|F|12948.74|1993-08-16|2-HIGH|Clerk#000000228|0|rious theodolites against |
+|orders|6626|57448|F|121961.68|1994-05-07|1-URGENT|Clerk#000000213|0|ans. carefully even dolphins |
+|orders|6627|96571|P|97949.63|1995-03-26|5-LOW|Clerk#000000603|0| the instructions. blithely eve|
+|orders|6628|44659|F|153996.13|1994-04-28|3-MEDIUM|Clerk#000000644|0|uests detect. blithel|
+|orders|6629|109388|F|168344.17|1994-01-26|1-URGENT|Clerk#000000153|0|s deposits. blithely special Tiresias thrash |
+|orders|6630|79943|O|362830.38|1996-12-05|2-HIGH|Clerk#000000006|0|carefully even asymptotes. furiously bold platelets are along|
+|orders|6631|47977|O|210963.38|1995-09-06|3-MEDIUM|Clerk#000000819|0|ithely. even frets around the regula|
+|orders|6656|75383|F|236930.18|1994-05-16|1-URGENT|Clerk#000000497|0| multipliers grow furiously. blithely express courts integr|
+|orders|6657|46195|F|42517.20|1992-01-03|4-NOT SPECIFIED|Clerk#000000820|0|ously among the blithely pending dependencies. blithely pending theo|
+|orders|6658|148414|O|62453.93|1996-06-29|5-LOW|Clerk#000000453|0|uests sleep furiously regular pinto beans. carefully even foxes boost fur|
+|orders|6659|16360|O|89139.70|1998-01-12|4-NOT SPECIFIED|Clerk#000000467|0|e. carefully unusual deposits use s|
+|orders|6660|147565|O|146451.03|1998-05-06|5-LOW|Clerk#000000336|0|ckly regular packages. sometimes ironic platelets are at the care|
+|orders|6661|2965|F|73343.63|1993-04-17|5-LOW|Clerk#000000669|0|e regularly ironic packages. pending. regular instructions haggle|
+|orders|6662|21236|O|110874.67|1995-11-23|4-NOT SPECIFIED|Clerk#000000319|0|nts nag furiously fluffily |
+|orders|6663|57635|F|120085.07|1995-02-03|2-HIGH|Clerk#000000141|0|posits wake slyly slyly i|
+|orders|6688|118661|O|158390.34|1997-02-24|1-URGENT|Clerk#000000987|0|ly after the fluffily regular accounts. blithely ironic deposits along the |
+|orders|6689|75649|O|74267.08|1997-06-02|1-URGENT|Clerk#000000571|0| ideas wake fluffily along the unusual. si|
+|orders|6690|16877|O|216179.10|1996-06-26|2-HIGH|Clerk#000000648|0|eans sleep fluffily about the even requests. carefully unusual foxes eat|
+|orders|6691|143479|F|254015.02|1994-06-10|5-LOW|Clerk#000000191|0|d grouches haggle fluffily around the furiou|
+|orders|6692|24715|O|322927.45|1996-09-23|3-MEDIUM|Clerk#000000573|0|pendencies wake carefully final braids. ironic packages are en|
+|orders|6693|7171|F|218827.90|1992-05-25|1-URGENT|Clerk#000000232|0|lithely unusual orbits. furiously pending pinto beans use quickl|
+|orders|6694|60209|F|123350.97|1992-09-01|2-HIGH|Clerk#000000954|0|platelets haggle carefully. regular instructions snooze carefully after the e|
+|orders|6695|16964|F|365342.68|1992-06-28|5-LOW|Clerk#000000877|0|oost slyly. express pinto beans along the carefully iron|
+|orders|6720|101947|F|233891.86|1993-09-10|4-NOT SPECIFIED|Clerk#000000753|0| instructions affix. final ideas nag slyly furiously ironic accounts. depos|
+|orders|6721|99301|O|184066.54|1996-11-29|4-NOT SPECIFIED|Clerk#000000272|0|ove the blithely final |
+|orders|6722|51338|O|328170.78|1996-06-26|2-HIGH|Clerk#000000323|0|lly express courts wake sl|
+|orders|6723|34108|O|272999.60|1998-06-02|1-URGENT|Clerk#000000984|0|lyly carefully final deposits. slyly regular plate|
+|orders|6724|93235|O|165480.18|1995-10-25|3-MEDIUM|Clerk#000000009|0|o beans. furiously bold asymptotes wake slyly alongside of the slyly final ex|
+|orders|6725|75092|O|117083.73|1995-10-15|5-LOW|Clerk#000000149|0|lly furiously even ideas? slyly regular deposits above the furious|
+|orders|6726|109372|F|232346.95|1993-11-29|4-NOT SPECIFIED|Clerk#000000246|0|iously pending accounts. slyly even packages eat. blithely ironic deposi|
+|orders|6727|95807|F|253717.22|1994-08-30|5-LOW|Clerk#000000832|0|kly pending deposits affix fluffily along t|
+|orders|6752|125155|O|44730.00|1996-10-18|3-MEDIUM|Clerk#000000927|0|sits. evenly special instructions are furiously alongside of the regu|
+|orders|6753|11941|F|162197.29|1993-09-27|5-LOW|Clerk#000000184|0|lites detect fluffily regular deposits. ironic packages cajole after |
+|orders|6754|126088|O|163334.40|1995-08-12|2-HIGH|Clerk#000000648|0|usly ironic deposits sleep. regular. regular packages so|
+|orders|6755|110497|O|30990.90|1995-05-02|2-HIGH|Clerk#000000454|0|ully above the asymptotes. even accounts haggle fluf|
+|orders|6756|114049|F|248298.46|1993-08-25|4-NOT SPECIFIED|Clerk#000000710|0| busily pending theodolites sublate along the platelets. pains sno|
+|orders|6757|95125|F|321594.06|1992-02-02|3-MEDIUM|Clerk#000000228|0|he carefully even gifts. blithely furious asymptotes |
+|orders|6758|53362|F|16298.47|1994-05-19|3-MEDIUM|Clerk#000000269|0|y ironic requests. carefully regular accounts are slyly. carefully unusual f|
+|orders|6759|149188|O|149620.12|1996-06-30|3-MEDIUM|Clerk#000000488|0|. accounts sleep blith|
+|orders|6784|128783|O|8098.54|1997-05-15|4-NOT SPECIFIED|Clerk#000000101|0|nusual accounts use|
+|orders|6785|94913|F|123899.99|1992-05-07|3-MEDIUM|Clerk#000000144|0|final accounts. bold re|
+|orders|6786|90232|O|273595.53|1997-08-13|4-NOT SPECIFIED|Clerk#000000602|0|he blithely even pinto|
+|orders|6787|11536|O|50587.86|1995-06-03|1-URGENT|Clerk#000000497|0|ss deposits nag carefully pending requests. slyly regular deposits kindle furi|
+|orders|6788|54734|O|140237.73|1995-08-05|4-NOT SPECIFIED|Clerk#000000992|0|platelets on the grouches cajole above the theodolites. carefully e|
+|orders|6789|102727|O|171722.78|1998-04-23|2-HIGH|Clerk#000000552|0|haggle furiously. ironic pinto beans among the fluffily regular requests engag|
+|orders|6790|18137|F|31548.68|1995-04-27|2-HIGH|Clerk#000000920|0|refully express theodolites|
+|orders|6791|15377|F|145365.01|1995-02-02|3-MEDIUM|Clerk#000000780|0|slyly regular packages|
+|orders|6816|134698|O|48957.05|1998-02-13|4-NOT SPECIFIED|Clerk#000000890|0|d. special frets. slyly regular deposits about the frets haggle s|
+|orders|6817|65917|O|332529.46|1996-12-07|1-URGENT|Clerk#000000647|0|ld waters haggle. da|
+|orders|6818|95210|O|205579.22|1996-02-27|1-URGENT|Clerk#000000543|0|riously furiously pending ideas. instructions maintain slyly un|
+|orders|6819|143911|O|228976.35|1998-03-01|2-HIGH|Clerk#000000767|0| final deposits wake blithely to the quickly pending |
+|orders|6820|85124|O|107518.14|1995-07-06|5-LOW|Clerk#000001000|0|y unusual accounts: carefully ironic pinto beans cajole. ca|
+|orders|6821|125665|O|111839.84|1997-10-02|2-HIGH|Clerk#000000256|0|lly accounts. fluffily enticing requests across the slyly pending p|
+|orders|6822|24673|O|212398.44|1997-06-22|2-HIGH|Clerk#000000462|0|furiously accounts? express. ironic instr|
+|orders|6823|62720|F|244139.36|1994-07-22|4-NOT SPECIFIED|Clerk#000000369|0|lly express pinto beans run carefully. bo|
+|orders|6848|72883|F|265058.11|1993-09-14|2-HIGH|Clerk#000000602|0|lphins wake slyly about the special excus|
+|orders|6849|44395|O|171719.66|1998-01-26|1-URGENT|Clerk#000000473|0|instructions boost; careful|
+|orders|6850|16711|F|153770.65|1993-02-12|2-HIGH|Clerk#000000292|0|ding instructions sleep slyly. s|
+|orders|6851|40238|O|82211.07|1997-06-30|1-URGENT|Clerk#000000654|0|are furiously regular waters. slyly final requests are carefully|
+|orders|6852|71026|O|36738.32|1997-06-26|5-LOW|Clerk#000000604|0|ross the slyly specia|
+|orders|6853|11813|O|50808.93|1997-02-17|3-MEDIUM|Clerk#000000203|0|he even instructions. slyly express accounts use pending|
+|orders|6854|83404|F|306421.26|1994-01-07|3-MEDIUM|Clerk#000000312|0|ajole furiously during the carefully ironic deposits-- b|
+|orders|6855|10550|O|96691.54|1995-08-28|2-HIGH|Clerk#000000302|0| slyly regular instructions thrash furiously|
+|orders|6880|2390|F|174813.62|1994-05-26|3-MEDIUM|Clerk#000000849|0|ently quiet requests breach insid|
+|orders|6881|112768|F|32955.54|1994-03-23|5-LOW|Clerk#000000327|0|ites cajole fluffily about the express th|
+|orders|6882|17746|O|408446.93|1997-04-09|1-URGENT|Clerk#000000974|0|y dolphins. furiously ironic asymptotes s|
+|orders|6883|28657|O|248693.91|1997-07-13|1-URGENT|Clerk#000000096|0|ackages; blithely regular p|
+|orders|6884|116663|F|227394.25|1994-01-16|5-LOW|Clerk#000000138|0|he regular. special a|
+|orders|6885|92005|F|146797.50|1992-06-20|5-LOW|Clerk#000000502|0|eans according to the furiously close foxes boost furiously unusua|
+|orders|6886|100553|F|210058.45|1992-01-20|2-HIGH|Clerk#000000116|0|g. brave deposits wake alongside of the blithely brave courts: blithely blithe|
+|orders|6887|83747|O|217450.33|1995-08-27|4-NOT SPECIFIED|Clerk#000000614|0|re carefully. daringly regular packages above the regular |
+|orders|6912|76364|O|32338.59|1995-12-11|4-NOT SPECIFIED|Clerk#000000291|0|equests. unusual. regular accou|
+|orders|6913|34981|F|86123.56|1992-11-21|4-NOT SPECIFIED|Clerk#000000572|0|nst the deposits. even. silent theodolites sleep about the ironical|
+|orders|6914|69995|F|72316.73|1993-12-10|3-MEDIUM|Clerk#000000135|0|lar theodolites across th|
+|orders|6915|95930|O|64524.54|1996-02-06|4-NOT SPECIFIED|Clerk#000000879|0|ss the slyly unusual packages. ironic. pending pinto beans was slyly |
+|orders|6916|86564|F|124025.44|1993-06-05|5-LOW|Clerk#000000104|0|ding accounts. even requests play blithely according to the fi|
+|orders|6917|18265|O|90795.92|1998-07-28|4-NOT SPECIFIED|Clerk#000000887|0|carefully express theodolites. regular. express accounts mai|
+|orders|6918|77596|O|236693.82|1995-07-02|1-URGENT|Clerk#000000120|0|iously unusual packages wake carefully about the |
+|orders|6919|52966|O|205292.85|1998-05-01|1-URGENT|Clerk#000000350|0| deposits use furiously pending ins|
+|orders|6944|68458|F|11342.40|1992-03-03|5-LOW|Clerk#000000504|0|st blithely carefully even sheaves. slyly even frets amon|
+|orders|6945|68297|F|7281.75|1995-04-29|1-URGENT|Clerk#000000954|0|theodolites. carefully ruthless deposits breach blithely. slyl|
+|orders|6946|66553|O|57600.05|1997-06-20|5-LOW|Clerk#000000539|0| ironic deposits. boldly regular requests affix q|
+|orders|6947|127784|O|95041.71|1995-07-20|1-URGENT|Clerk#000000010|0|he ideas. deposits nag thinly. accounts against the|
+|orders|6948|111146|F|301982.68|1993-12-10|4-NOT SPECIFIED|Clerk#000000191|0|s. furiously regular platelets abo|
+|orders|6949|73915|F|175700.04|1992-04-29|4-NOT SPECIFIED|Clerk#000000274|0|osits lose in place of the pending. bold requests. carefully eve|
+|orders|6950|126227|F|28956.89|1992-03-27|5-LOW|Clerk#000000389|0|wake slyly about the furiously regular requests. blithely even packages hagg|
+|orders|6951|44140|O|10895.20|1996-08-24|4-NOT SPECIFIED|Clerk#000000570|0|lyly unusual accounts. exp|
+|orders|6976|93949|F|155831.14|1993-10-13|4-NOT SPECIFIED|Clerk#000000677|0|fily above the even|
+|orders|6977|97720|F|191346.37|1994-12-05|4-NOT SPECIFIED|Clerk#000000900|0|egular packages! bold foxes detect. slyly regular deposits nag quickly. |
+|orders|6978|27884|F|187580.09|1993-12-10|2-HIGH|Clerk#000000984|0|are quickly beneath the furiously even platelets.|
+|orders|6979|32461|F|132209.74|1994-02-28|1-URGENT|Clerk#000000342|0| hang around the final. |
+|orders|6980|190|F|173700.81|1993-02-19|4-NOT SPECIFIED|Clerk#000000518|0|ly regular dependencies. bold requests nag daringly silent p|
+|orders|6981|12737|O|145271.94|1998-06-14|1-URGENT|Clerk#000000264|0|ts thrash. packages sleep |
+|orders|6982|17027|O|190039.73|1995-11-17|4-NOT SPECIFIED|Clerk#000000912|0|ing theodolites cajole blithely according to the bold asymptotes; regu|
+|orders|6983|108008|O|48088.14|1998-02-19|4-NOT SPECIFIED|Clerk#000000713|0|accounts. blithely bold packages cajole blithely furiously pending a|
+|orders|7008|134897|F|56192.03|1992-10-20|2-HIGH|Clerk#000000302|0|g packages use. express. final p|
+|orders|7009|113336|O|135438.45|1995-11-29|2-HIGH|Clerk#000000361|0|omas over the regular requests haggle carefully above|
+|orders|7010|131770|O|38573.23|1998-05-19|5-LOW|Clerk#000000826|0|lyly final pinto bea|
+|orders|7011|36289|O|53459.68|1997-12-29|5-LOW|Clerk#000000967|0| bold foxes. ironic |
+|orders|7012|139442|O|2145.02|1998-04-17|1-URGENT|Clerk#000000170|0|odolites. closely silent dependencies|
+|orders|7013|140524|O|163792.52|1997-04-10|5-LOW|Clerk#000000979|0|usly. quickly even deposits according to the bold theodolit|
+|orders|7014|6790|O|219071.44|1996-06-20|3-MEDIUM|Clerk#000000102|0|s the fluffily even dependencies could impress car|
+|orders|7015|86692|F|251107.64|1993-10-13|4-NOT SPECIFIED|Clerk#000000251|0|foxes nag accounts. furiously regular asymptotes about the|
+|orders|7040|56425|O|104811.23|1996-06-15|2-HIGH|Clerk#000000349|0|. carefully final deposits wa|
+|orders|7041|15817|O|95398.64|1997-09-10|4-NOT SPECIFIED|Clerk#000000464|0|aggle according to the accounts. slyly final deposits|
+|orders|7042|35845|F|195840.55|1992-01-09|3-MEDIUM|Clerk#000000498|0|es. carefully ironic packages after the |
+|orders|7043|36377|F|27357.22|1994-01-26|1-URGENT|Clerk#000000665|0| special instructions integrate slyly quickly unusual instructions. slyly |
+|orders|7044|131260|F|59973.37|1994-08-13|5-LOW|Clerk#000000095|0| deposits. doggedly unusual requests|
+|orders|7045|23933|O|200158.00|1997-08-14|3-MEDIUM|Clerk#000000083|0| hinder slyly. slyly ironic requests use slyly. final|
+|orders|7046|86356|O|245453.67|1996-01-22|1-URGENT|Clerk#000000681|0|. unusual deposits engage slyly. blithely special frays instead|
+|orders|7047|110533|O|262877.97|1996-11-28|3-MEDIUM|Clerk#000000263|0| slyly express accounts use carefully. even dinos ha|
+|orders|7072|110447|F|81620.70|1992-02-05|1-URGENT|Clerk#000000061|0|e slyly pending pinto beans nag carefully regular accounts. careful|
+|orders|7073|17848|O|119139.68|1997-10-04|5-LOW|Clerk#000000782|0|ructions. even. bold accounts after the carefully regular acc|
+|orders|7074|112433|F|72078.48|1993-05-26|1-URGENT|Clerk#000000244|0|. quickly regular dep|
+|orders|7075|109178|O|284392.79|1995-10-11|5-LOW|Clerk#000000632|0|requests boost closely slyly regular excuses. slyly silent pinto |
+|orders|7076|140152|O|97275.55|1995-12-12|2-HIGH|Clerk#000000724|0| enticingly regular dependencies. unusual forges wak|
+|orders|7077|56008|O|234677.20|1995-12-22|2-HIGH|Clerk#000000839|0|ecial theodolites integrate blithely. carefully regular|
+|orders|7078|66404|F|164028.61|1993-04-12|2-HIGH|Clerk#000000979|0|s. carefully regular deposits cajole blithe|
+|orders|7079|48703|F|386240.22|1993-02-09|3-MEDIUM|Clerk#000000597|0|refully blithely even theodolites. slyly|
+|orders|7104|138220|O|31526.69|1996-12-31|5-LOW|Clerk#000000432|0|osits around the deposits wake|
+|orders|7105|6496|F|166220.41|1993-06-22|5-LOW|Clerk#000000966|0|heodolites. requests use blithely sometimes unusual deposits. fluffi|
+|orders|7106|114574|F|314986.82|1992-05-11|5-LOW|Clerk#000000946|0|he fluffily ironic packages. quickly|
+|orders|7107|90740|F|242995.93|1992-01-05|4-NOT SPECIFIED|Clerk#000000510|0| pending grouches use furiously afte|
+|orders|7108|10192|O|106211.89|1996-03-24|3-MEDIUM|Clerk#000000819|0|its sleep blithely furiously express multipliers. even package|
+|orders|7109|140384|O|127881.18|1996-06-24|4-NOT SPECIFIED|Clerk#000000703|0|mptotes. regular. final foxes boost slyly. quickly final ideas sleep furio|
+|orders|7110|72283|O|63335.66|1995-08-08|5-LOW|Clerk#000000689|0|y quietly ironic deposits. bold deposits print slyly carefull|
+|orders|7111|135019|O|79946.74|1996-11-03|2-HIGH|Clerk#000000584|0|. final. express platelets nag furiously. regul|
+|orders|7136|35002|F|379800.37|1994-03-23|2-HIGH|Clerk#000000954|0| wake thinly fluffily even |
+|orders|7137|106321|O|46428.87|1995-07-30|5-LOW|Clerk#000000334|0|ully special requests nag accounts. slyly regular depende|
+|orders|7138|135070|O|219365.48|1998-05-09|1-URGENT|Clerk#000000696|0|usual. sly instructions. slyly r|
+|orders|7139|141877|O|24561.12|1996-06-25|1-URGENT|Clerk#000000003|0|ffily blithely even pinto beans. de|
+|orders|7140|119710|F|94902.56|1994-02-09|3-MEDIUM|Clerk#000000172|0|ts sleep among the furiously express accounts. furiously unusua|
+|orders|7141|473|O|251401.12|1996-07-19|5-LOW|Clerk#000000400|0|ns sleep blithely. blithely ironi|
+|orders|7142|145558|O|196780.90|1995-07-22|1-URGENT|Clerk#000000232|0|ove the fluffily bold instructions. permanent hockey playe|
+|orders|7143|40273|O|2040.91|1997-10-23|4-NOT SPECIFIED|Clerk#000000928|0|oxes? carefully regular ideas |
+|orders|7168|61208|O|306915.02|1997-12-18|3-MEDIUM|Clerk#000000023|0|ending deposits. even depths along the even sentiments integrate carefull|
+|orders|7169|10648|F|238526.90|1993-03-27|3-MEDIUM|Clerk#000000971|0|final dependencies cajole. d|
+|orders|7170|2948|O|184630.34|1997-10-31|4-NOT SPECIFIED|Clerk#000000422|0|r packages nag furiously. fluffily ir|
+|orders|7171|37673|F|272174.96|1995-02-14|3-MEDIUM|Clerk#000000548|0|arefully regular deposits are closely express|
+|orders|7172|13381|O|163930.20|1997-10-25|5-LOW|Clerk#000000681|0|gged somas above the theodolites h|
+|orders|7173|15529|F|36059.77|1992-08-09|2-HIGH|Clerk#000000132|0|inal platelets nag: ru|
+|orders|7174|128731|F|95955.14|1992-03-11|4-NOT SPECIFIED|Clerk#000000619|0|ons use quickly. blithely iro|
+|orders|7175|127523|F|18675.37|1993-02-08|1-URGENT|Clerk#000000592|0|deposits. evenly regular packages w|
+|orders|7200|68980|F|253974.17|1993-09-12|5-LOW|Clerk#000000727|0|l. special foxes. furi|
+|customer|1|Customer#000000001|IVhzIApeRb ot.c.E|15|25-989-741-2988|711.56|BUILDING|to the even. regular platelets. regular. ironic epitaphs nag e|
+|customer|2|Customer#000000002|XSTf4.NCwDVaWNe6tEgvwfmRchLXak|13|23-768-687-3665|121.65|AUTOMOBILE|l accounts. blithely ironic theodolites integrate boldly: caref|
+|customer|3|Customer#000000003|MG9kdTD2WBHm|1|11-719-748-3364|7498.12|AUTOMOBILE| deposits eat slyly ironic. even instructions. express foxes detect slyly. blithely even accounts abov|
+|customer|4|Customer#000000004|XxVSJsLAGtn|4|14-128-190-5944|2866.83|MACHINERY| requests. final. regular ideas sleep final accou|
+|customer|5|Customer#000000005|KvpyuHCplrB84WgAiGV6sYpZq7Tj|3|13-750-942-6364|794.47|HOUSEHOLD|n accounts will have to unwind. foxes cajole accor|
+|customer|6|Customer#000000006|sKZz0CsnMD7mp4Xd0YrBvx.LREYKUWAh yVn|20|30-114-968-4951|7638.57|AUTOMOBILE|tions. even deposits boost according to the slyly bold packages. final accounts cajole requests. furious|
+|customer|7|Customer#000000007|TcGe5gaZNgVePxU5kRrvXBfkasDTea|18|28-190-982-9759|9561.95|AUTOMOBILE|ainst the ironic. express theodolites. express. even pinto beans among the exp|
+|customer|8|Customer#000000008|I0B10bB0AymmC. 0PrRYBCP1yGJ8xcBPmWhl5|17|27-147-574-9335|6819.74|BUILDING|among the slyly regular theodolites kindle blithely courts. carefully even theodolites haggle slyly along the ide|
+|customer|9|Customer#000000009|xKiAFTjUsCuxfeleNqefumTrjS|8|18-338-906-3675|8324.07|FURNITURE|r theodolites according to the requests wake thinly excuses: pending requests haggle furiousl|
+|customer|10|Customer#000000010|6LrEaV6KR6PLVcgl2ArL Q3rqzLzcT1 v2|5|15-741-346-9870|2753.54|HOUSEHOLD|es regular deposits haggle. fur|
+|customer|11|Customer#000000011|PkWS 3HlXqwTuzrKg633BEi|23|33-464-151-3439|-272.60|BUILDING|ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans. |
+|customer|12|Customer#000000012|9PWKuhzT4Zr1Q|13|23-791-276-1263|3396.49|HOUSEHOLD| to the carefully final braids. blithely regular requests nag. ironic theodolites boost quickly along|
+|customer|13|Customer#000000013|nsXQu0oVjD7PM659uC3SRSp|3|13-761-547-5974|3857.34|BUILDING|ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely|
